timestamp_ns,receive_timestamp_ns,episode_id,frame_id,episode_frame_index,control_dt_s,trajectory_time_s,latency_ms,match_method,frame_valid,frame_invalid_reason,x,y,z,qx,qy,qz,qw,state_vx_world,state_vy_world,state_vz_world,state_vx_flu,state_vy_flu,state_vz_flu,yaw,yaw_rate,depth_file,raw_depth_finite_ratio,gravity_flu_x,gravity_flu_y,gravity_flu_z,velocity_flu_x,velocity_flu_y,velocity_flu_z,yaw_rate_flu,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_clipped_m,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,velocity_command_flu_x,velocity_command_flu_y,velocity_command_flu_z,yaw_rate_command,hierarchical_mode,planner_status,planner_failure_reason,fsm_state,effective_target_source,target_correction_active,effective_direction_token,directive_terminal_stop,directive_update_event,mission_revision,reentry_guard_ticks,obstacle_first_observed_event,selected_output_speed_mps,local_target_distance_m,min_observed_clearance_m,obstacle_risk_cost,avoidance_active,local_corridor_blocked,risk_corridor_near_obstacle,corridor_block_reason,corridor_block_source,first_blocking_distance_m,first_block_x,first_block_y,first_block_age_ticks,emergency_brake,immediate_avoidance,local_limit_cycle_detected,target_bearing_error_deg,consecutive_failures_30hz,unknown_recovery_ticks,plan_valid,plan_terminal,plan_end_speed_mps,plan_executed_speed_mps,plan_points_xy,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,effective_target_world_x,effective_target_world_y,effective_target_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,truth_minimum_clearance_m,truth_brake_risk,observed_brake_risk,truth_brake_would_trigger,scene_id,task_id,episode_valid,failure_taxonomy,failure_reason,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,macro_param_valid,navigation_goal_direction_flu_x,navigation_goal_direction_flu_y,navigation_goal_direction_flu_z,navigation_goal_distance_clipped_m,navigation_goal_distance_norm,correction_enter_event,correction_exit_event,correction_update_event,observability_reason,observability_goal_inside_fov,observability_direct_corridor_blocked,observability_left_bypass_visible,observability_right_bypass_visible,observability_local_avoidance_observable
1787562573289866496,1787562573305439232,joint_v2_000009_3b4a2823,3500,0,0.03333333333333333,0.0,15.572786331176758,frame_id_exact,1,,5.449999809265137,19.149999618530273,2.0,0.0,0.0,-0.04232276093620268,0.9991039905368896,0.0,0.0,0.0,0.0,-0.0,0.0,-0.08467081199958397,0.0,depth/003500.png,1.0,0.0,0.0,-1.0,0.0,-0.0,0.0,0.0,0.9005668318637136,-0.43471758803498356,0.0,4.5,0.9,0.0666666666,0.0,0.0,0.2666666664,0.0666666666,0.0,0.0,0.2666666664,local_avoidance,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.0666666666,5.693856763623908,0.6616428324530649,0.0,1,1,1,CURRENT_OCCUPIED,current,0.3,5.8500000000000005,19.85,0,0,0,0,25.767324930010922,0,0,1,0,2.0,1.0,"5.450,19.150;5.402,19.226;5.261,19.456;5.118,19.753;5.064,20.076;5.181,20.380;5.409,20.618;5.664,20.827;5.917,21.038;6.152,21.271;6.352,21.532;6.511,21.821;6.640,22.125;6.650,22.150",8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8342267813764703,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,1,1,PASS_THROUGH,-1,0.9005668318637136,-0.43471758803498356,0.0,0.9,0,0.9005668318637136,-0.43471758803498356,0.0,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,1
1787562573346410240,1787562573361129728,joint_v2_000009_3b4a2823,3501,1,0.03333333333333333,0.03333333333333333,14.719486236572266,frame_id_exact,1,,5.449999809265137,19.149999618530273,2.000570297241211,-0.0003227642559645911,5.6661530443632615e-06,-0.04227278521401625,0.9991060541410904,3.0128780963423196e-06,5.106483877170831e-05,0.02782524563372135,3.317755936750206e-05,8.670755293739332e-07,0.027825272860654157,-0.08457077028003407,0.00882689282298088,depth/003501.png,1.0,-1.5966112513679237e-05,0.0006454304925304034,-0.9999997915822596,3.317755936750206e-05,8.670755293739332e-07,0.027825272860654157,0.00882689282298088,0.9005233329451232,-0.4348076779328557,-0.0001001600957006412,4.5,0.9,0.1333333332,0.0,-0.0005702972412109375,0.5333333328,0.1333333332,0.0,-0.0005702972412109375,0.5333333328,local_avoidance,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.1333333332,5.693856763623908,0.6616428324530649,0.0,1,1,1,CURRENT_OCCUPIED,current,0.3,5.8500000000000005,19.85,0,0,0,0,0.0,0,0,1,0,2.0,1.0,"5.450,19.150;5.402,19.226;5.261,19.456;5.118,19.753;5.064,20.076;5.181,20.380;5.409,20.618;5.664,20.827;5.917,21.038;6.152,21.271;6.352,21.532;6.511,21.821;6.640,22.125;6.650,22.150",8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8342201526052646,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,0,1,PASS_THROUGH,-1,0.9005668318637136,-0.43471758803498356,0.0,0.9,0,0.9005233329451232,-0.4348076779328557,-0.0001001600957006412,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,1
1787562573391525120,1787562573405934592,joint_v2_000009_3b4a2823,3502,2,0.03333333333333333,0.06666666666666667,14.409542083740234,frame_id_exact,1,,5.449999809265137,19.150007247924805,2.001492738723755,-0.003602427817461719,3.2456241770778726e-05,-0.04188692850811502,0.9991158624907166,4.960093065164983e-05,0.0009224034729413688,0.025617314502596855,0.0007388188453777481,2.1708695286469766e-05,0.025623305137909877,-0.08379806445320213,0.042098697274923325,depth/003502.png,1.0,-0.00023693418091129008,0.007201204536365019,-0.9999740429208247,0.0007388188453777481,2.1708695286469766e-05,0.025623305137909877,0.042098697274923325,0.900186762079695,-0.4355039892412314,-0.00026216683273372376,4.5,0.9,0.19999999979999997,0.0,-0.0014927387237548828,0.7999999992,0.19999999979999997,0.0,-0.0014927387237548828,0.7999999992,local_avoidance,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.19999999979999997,5.693850197946175,0.6572658314400469,0.0,1,1,1,CURRENT_OCCUPIED,current,0.3,5.8500000000000005,19.85,0,0,0,0,25.81736878292577,0,0,1,0,2.0,1.0,"5.450,19.150;5.402,19.226;5.262,19.457;5.122,19.756;5.072,20.080;5.187,20.385;5.415,20.622;5.671,20.830;5.923,21.044;6.154,21.278;6.354,21.540;6.514,21.829;6.643,22.132;6.650,22.150",8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8341330398587381,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,0,1,PASS_THROUGH,-1,0.9005668318637136,-0.43471758803498356,0.0,0.9,0,0.900186762079695,-0.4355039892412314,-0.00026216683273372376,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,1
1787562573440636416,1787562573457283584,joint_v2_000009_3b4a2823,3503,3,0.03333333333333333,0.1,16.6471004486084,frame_id_exact,1,,5.450005054473877,19.150104522705078,2.0022683143615723,-0.014907128942715061,0.0002724321063038415,-0.04069615482617753,0.9990603216371855,0.00033314182655885816,0.0061210887506604195,0.021323157474398613,0.005489570500305537,0.00015148819253151083,0.02149645139779505,-0.08141387598600014,0.10552836954593658,depth/003503.png,1.0,-0.0006689734394366248,0.029808415950747336,-0.9995554065748654,0.005489570500305537,0.00015148819253151083,0.02149645139779505,0.10552836954593658,0.8991423792737464,-0.43765605569072874,-0.00039838571735111353,4.5,0.9,0.2666666664,0.0,-0.0022683143615722656,1.0666666656,0.2666666664,0.0,-0.0022683143615722656,1.0666666656,local_avoidance,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.2666666664,5.693763814252599,0.6572658314400469,0.0,1,1,1,CURRENT_OCCUPIED,current,0.3,5.8500000000000005,19.85,0,0,0,0,0.0,0,0,1,0,2.0,1.0,"5.450,19.150;5.402,19.226;5.262,19.457;5.122,19.756;5.072,20.080;5.187,20.385;5.415,20.622;5.671,20.830;5.923,21.044;6.154,21.278;6.354,21.540;6.514,21.829;6.643,22.132;6.650,22.150",8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8337543108151197,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,0,1,PASS_THROUGH,-1,0.9005668318637136,-0.43471758803498356,0.0,0.9,0,0.8991423792737464,-0.43765605569072874,-0.00039838571735111353,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,1
1787562573488012032,1787562573504550400,joint_v2_000009_3b4a2823,3504,4,0.03333333333333333,0.13333333333333333,16.538381576538086,frame_id_exact,1,,5.450030326843262,19.15052604675293,2.0029640197753906,-0.03539281003262514,0.0012772815489337278,-0.03818823035494519,0.9986427672657511,0.0013658838579431176,0.02158413454890251,0.020748913288116455,0.0201024065757717,0.0002831827887185886,0.022227707100527405,-0.0764376262078416,0.19928745925426483,depth/003504.png,1.0,-0.00015208160366008252,0.07078710174862123,-0.9974914350996785,0.0201024065757717,0.0002831827887185886,0.022227707100527405,0.19928745925426483,0.896938335445509,-0.44215534756044006,-0.0005206072856609542,4.5,0.9,0.33333333299999995,0.0,-0.002964019775390625,1.3333333319999998,0.33333333299999995,0.0,-0.002964019775390625,1.3333333319999998,local_avoidance,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.33333333299999995,5.6933881936659905,0.6572658314400469,0.0,1,1,1,CURRENT_OCCUPIED,current,0.3,5.8500000000000005,19.85,0,0,0,0,0.0,0,0,1,0,2.0,1.0,"5.450,19.150;5.402,19.226;5.262,19.457;5.122,19.756;5.072,20.080;5.187,20.385;5.415,20.622;5.671,20.830;5.923,21.044;6.154,21.278;6.354,21.540;6.514,21.829;6.643,22.132;6.650,22.150",8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8326751072694281,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,0,1,PASS_THROUGH,-1,0.9005668318637136,-0.43471758803498356,0.0,0.9,0,0.896938335445509,-0.44215534756044006,-0.0005206072856609542,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,1
1787562573536082176,1787562573550678784,joint_v2_000009_3b4a2823,3505,5,0.03333333333333333,0.16666666666666666,14.59646224975586,frame_id_exact,1,,5.450115203857422,19.15172004699707,2.0037083625793457,-0.0626410250535239,0.003538486153107099,-0.03389323124754719,0.9974541743717295,0.00399461854249239,0.0532023087143898,0.025104403495788574,0.049787730511893,-0.0002939285533654099,0.031587484882485625,-0.06811011612174898,0.3194355070590973,depth/003505.png,1.0,0.0028127420733015124,0.12520296531203,-0.9921271621919762,0.049787730511893,-0.0002939285533654099,0.031587484882485625,0.3194355070590973,0.8931828849312984,-0.449693128316914,-0.0006514678429996281,4.5,0.9,0.2666666664,0.0,-0.003708362579345703,1.0666666656,0.2666666664,0.0,-0.003708362579345703,1.0666666656,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.2666666664,5.692317483142458,0.8046755513570468,0.0,1,1,1,CURRENT_OCCUPIED,current,0.3,5.8500000000000005,19.85,0,0,0,0,26.72400320904821,1,1,0,0,0.0,0.0,,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8303295792915437,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,0,1,PASS_THROUGH,-1,0.9005668318637136,-0.43471758803498356,0.0,0.9,0,0.8931828849312984,-0.449693128316914,-0.0006514678429996281,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,1
1787562573966771456,1787562573983755264,joint_v2_000009_3b4a2823,3506,6,0.03333333333333333,0.2,16.983985900878906,frame_id_exact,1,,5.450323104858398,19.1543025970459,2.004716396331787,-0.09085074336978136,0.0053541559719471,-0.027450377548418173,0.9954717234635223,0.008737916126847267,0.10493691265583038,0.03565336763858795,0.09705612961846719,-0.0026849025704193162,0.054149500843684195,-0.05565462887996857,0.440767377614975,depth/003506.png,1.0,0.005672047334063486,0.18117263936628297,-0.9834349508859724,0.09705612961846719,-0.0026849025704193162,0.054149500843684195,0.440767377614975,0.8874204100335361,-0.4609602247392094,-0.000828893411854914,4.5,0.9,0.1999999998,0.0,-0.004716396331787109,0.7999999992,0.1999999998,0.0,-0.004716396331787109,0.7999999992,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.1999999998,5.689989381142077,0.80233191198351,0.0,1,1,1,CURRENT_OCCUPIED,current,0.3,5.8500000000000005,19.85,0,0,0,0,27.44909664737654,2,2,0,0,0.0,0.0,,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8261651573668911,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,1,1,PASS_THROUGH,-1,0.8874207148911294,-0.4609603830939453,0.0,0.9,0,0.8874204100335361,-0.4609602247392094,-0.000828893411854914,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,0
1787562574894805248,1787562574910344704,joint_v2_000009_3b4a2823,3507,7,0.03333333333333333,0.23333333333333334,15.539407730102539,frame_id_exact,1,,5.450697422027588,19.15888786315918,2.0059733390808105,-0.1074295098990937,0.0027025166875083184,-0.018855241717083887,0.9940302191916424,0.013364975340664387,0.17143799364566803,0.0368674173951149,0.15997439278051137,-0.006780592898084098,0.07273947972697792,-0.038075252547837064,0.5328463315963745,depth/003507.png,1.0,0.0013215477571153949,0.2136782717560685,-0.9769031936127885,0.15997439278051137,-0.006780592898084098,0.07273947972697792,0.5328463315963745,0.8790112463441649,-0.47679987953252934,-0.001050560918421782,4.5,0.9,0.1333333332,0.0,-0.005973339080810547,0.5333333328000001,0.1333333332,0.0,-0.005973339080810547,0.5333333328000001,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.1333333332,5.685853794619509,0.798171995539872,0.0,1,1,1,CURRENT_OCCUPIED,current,0.25,5.8500000000000005,19.85,0,0,0,0,28.476621984218557,3,3,0,0,0.0,0.0,,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8199902845885851,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,0,1,PASS_THROUGH,-1,0.8874204100335361,-0.4609602247392094,-0.000828893411854914,0.9,0,0.8790112463441649,-0.47679987953252934,-0.001050560918421782,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,0
1787562575379724288,1787562575395406592,joint_v2_000009_3b4a2823,3508,8,0.03333333333333333,0.26666666666666666,15.682220458984375,frame_id_exact,1,,5.451170921325684,19.165740966796875,2.0069355964660645,-0.10241242792538792,-0.004394844300712664,-0.008639376858852053,0.9946947979744795,0.014132552780210972,0.23865069448947906,0.018121905624866486,0.23017385705341942,-0.010433522702117714,0.06628290597921248,-0.016288533397092905,0.5875789523124695,depth/003508.png,1.0,-0.010512616647408253,0.20366228117833968,-0.9789847598999994,0.23017385705341942,-0.010433522702117714,0.06628290597921248,0.5875789523124695,0.8681457491918397,-0.49630783495450925,-0.0012211154356144306,4.5,0.9,0.0666666666,0.0,-0.006935596466064453,0.2666666664000001,0.0666666666,0.0,-0.006935596466064453,0.2666666664000001,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.0666666666,5.6797179798643285,0.7920069813557717,0.0,1,1,1,CURRENT_OCCUPIED,current,0.25,5.8500000000000005,19.85,0,0,0,0,29.756051904735752,4,4,0,0,0.0,0.0,,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.8120609859194796,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,0,1,PASS_THROUGH,-1,0.8874204100335361,-0.4609602247392094,-0.000828893411854914,0.9,0,0.8681457491918397,-0.49630783495450925,-0.0012211154356144306,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,0
1787562575897897984,1787562575913622016,joint_v2_000009_3b4a2823,3509,9,0.03333333333333333,0.3,15.723943710327148,frame_id_exact,1,,5.4515790939331055,19.174671173095703,2.00711727142334,-0.0734628585827289,-0.012218070180986551,0.002326534588582503,0.9972203940988745,0.009367878548800945,0.29431265592575073,-0.006342994049191475,0.2920358493203435,-0.01110656657751503,0.03660105258988291,0.006437186903409422,0.6012440323829651,depth/003509.png,1.0,-0.024026389759084506,0.1465741731007612,-0.9889078543398129,0.2920358493203435,-0.01110656657751503,0.03660105258988291,0.6012440323829651,0.8562606747371332,-0.5165424302653504,-0.001254844323090464,4.5,0.9,0.0,0.0,-0.007117271423339844,1.1102230246251565e-16,0.0,0.0,-0.007117271423339844,1.1102230246251565e-16,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,DIRECT_LOCAL,PASS_THROUGH,0,10,0,0,0,0,1,0.0,5.671831707585273,0.7840970876359007,0.0,1,1,1,CURRENT_OCCUPIED,current,0.25,5.8500000000000005,19.85,0,0,0,0,31.100636220635263,5,5,0,0,0.0,0.0,,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,8.350000000000001,24.05,2.0,0.802972230286443,0.0,0.0,0,0,3,0,episode_interrupted,episode ended before an expert terminal state,0,1,PASS_THROUGH,-1,0.8874204100335361,-0.4609602247392094,-0.000828893411854914,0.9,0,0.8562606747371332,-0.5165424302653504,-0.001254844323090464,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,0,0
