frame_id,latency_ms,match_method,is_dropped,exact_matches,unmatched_frames
120,16.695022583007812,frame_id_exact,0,114,3
121,17.62247085571289,frame_id_exact,0,115,3
122,18.74375343322754,frame_id_exact,0,116,3
123,17.653703689575195,frame_id_exact,0,117,3
124,16.11328125,frame_id_exact,0,118,3
125,17.925024032592773,frame_id_exact,0,119,3
126,16.876220703125,frame_id_exact,0,120,3
127,16.766786575317383,frame_id_exact,0,121,3
128,17.697572708129883,frame_id_exact,0,122,3
129,16.597747802734375,frame_id_exact,0,123,3
130,18.98336410522461,frame_id_exact,0,124,3
131,16.58463478088379,frame_id_exact,0,125,3
132,17.06981658935547,frame_id_exact,0,126,3
133,20.86019515991211,frame_id_exact,0,127,3
134,15.777826309204102,frame_id_exact,0,128,3
135,16.474246978759766,frame_id_exact,0,129,3
136,17.877578735351562,frame_id_exact,0,130,3
137,17.66490936279297,frame_id_exact,0,131,3
138,16.475915908813477,frame_id_exact,0,132,3
139,16.765117645263672,frame_id_exact,0,133,3
140,18.08905601501465,frame_id_exact,0,134,3
141,16.742229461669922,frame_id_exact,0,135,3
142,17.563343048095703,frame_id_exact,0,136,3
143,18.857955932617188,frame_id_exact,0,137,3
144,26.5350341796875,frame_id_exact,0,138,3
145,19.223451614379883,frame_id_exact,0,139,3
146,16.61968231201172,frame_id_exact,0,140,3
147,17.705917358398438,frame_id_exact,0,141,3
148,18.23258399963379,frame_id_exact,0,142,3
149,20.08962631225586,frame_id_exact,0,143,3
150,16.76344871520996,frame_id_exact,0,144,3
151,17.758846282958984,frame_id_exact,0,145,3
152,22.19676971435547,frame_id_exact,0,146,3
153,16.619443893432617,frame_id_exact,0,147,3
154,17.67897605895996,frame_id_exact,0,148,3
155,18.92256736755371,frame_id_exact,0,149,3
156,17.282485961914062,frame_id_exact,0,150,3
157,16.205787658691406,frame_id_exact,0,151,3
158,19.963979721069336,frame_id_exact,0,152,3
159,20.77484130859375,frame_id_exact,0,153,3
160,16.633033752441406,frame_id_exact,0,154,3
161,16.915559768676758,frame_id_exact,0,155,3
162,16.71743392944336,frame_id_exact,0,156,3
163,16.88218116760254,frame_id_exact,0,157,3
164,17.844200134277344,frame_id_exact,0,158,3
165,16.878366470336914,frame_id_exact,0,159,3
166,16.772747039794922,frame_id_exact,0,160,3
167,15.543699264526367,frame_id_exact,0,161,3
168,16.942262649536133,frame_id_exact,0,162,3
169,17.78411865234375,frame_id_exact,0,163,3
170,20.242929458618164,frame_id_exact,0,164,3
171,17.886877059936523,frame_id_exact,0,165,3
172,15.496969223022461,frame_id_exact,0,166,3
173,16.713619232177734,frame_id_exact,0,167,3
174,18.85247230529785,frame_id_exact,0,168,3
175,17.64535903930664,frame_id_exact,0,169,3
176,16.130924224853516,frame_id_exact,0,170,3
177,16.65043830871582,frame_id_exact,0,171,3
178,19.060373306274414,frame_id_exact,0,172,3
179,16.628503799438477,frame_id_exact,0,173,3
180,16.587495803833008,frame_id_exact,0,174,3
181,17.69733428955078,frame_id_exact,0,175,3
182,17.0440673828125,frame_id_exact,0,176,3
183,16.757965087890625,frame_id_exact,0,177,3
184,16.70098304748535,frame_id_exact,0,178,3
185,16.582489013671875,frame_id_exact,0,179,3
186,18.198251724243164,frame_id_exact,0,180,3
